,taxon_link,taxon_oid,added,accessed,retrieved,filename,download_link,download_date,error,warning,warning_msg,error_msg
4697,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003206,3300003206,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4698,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000451,3300000451,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4699,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020166,3300020166,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4700,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012986,3300012986,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4701,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005384,3300005384,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4702,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005916,3300005916,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4703,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001346,3300001346,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4704,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012035,3300012035,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4705,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012880,3300012880,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4706,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004804,3300004804,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4707,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017938,3300017938,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4708,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011423,3300011423,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4709,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005437,3300005437,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4710,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005978,3300005978,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4711,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015317,3300015317,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4712,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003228,3300003228,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4713,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014875,3300014875,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4714,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006119,3300006119,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4715,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007550,3300007550,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4716,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001021,3300001021,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4717,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003374,3300003374,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4718,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014911,3300014911,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4719,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005351,3300005351,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4720,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012121,3300012121,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4721,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001424,3300001424,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4722,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006730,3300006730,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4723,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010151,3300010151,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4724,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000870,3300000870,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4725,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018035,3300018035,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4726,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015294,3300015294,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4727,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2044078007,2044078007,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4728,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001068,3300001068,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4729,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019752,3300019752,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4730,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001340,3300001340,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4731,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2199352008,2199352008,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4732,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001612,3300001612,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4733,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005256,3300005256,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4734,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018028,3300018028,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4735,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019874,3300019874,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4736,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001689,3300001689,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4737,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020204,3300020204,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4738,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002828,3300002828,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4739,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012878,3300012878,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4740,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001059,3300001059,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4741,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005357,3300005357,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4742,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006734,3300006734,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4743,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010374,3300010374,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4744,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012910,3300012910,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4745,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2077657019,2077657019,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4746,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003270,3300003270,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4747,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004278,3300004278,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4748,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003165,3300003165,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4749,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002952,3300002952,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4750,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004186,3300004186,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4751,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000901,3300000901,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4752,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000601,3300000601,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4753,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017992,3300017992,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4754,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012136,3300012136,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4755,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020154,3300020154,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4756,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015249,3300015249,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4757,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009975,3300009975,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4758,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019734,3300019734,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4759,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006046,3300006046,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4760,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017832,3300017832,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4761,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005906,3300005906,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4762,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002613,3300002613,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4763,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001722,3300001722,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4764,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004685,3300004685,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4765,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006634,3300006634,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4766,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005300,3300005300,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4767,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001231,3300001231,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4768,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014206,3300014206,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4769,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017690,3300017690,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4770,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002756,3300002756,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4771,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005900,3300005900,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4772,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017406,3300017406,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4773,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003390,3300003390,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4774,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002053,3300002053,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4775,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009544,3300009544,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4776,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019374,3300019374,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4777,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015323,3300015323,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4778,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003347,3300003347,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4779,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000906,3300000906,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4780,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006635,3300006635,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4781,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001045,3300001045,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4782,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006113,3300006113,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4783,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006056,3300006056,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4784,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002163,3300002163,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4785,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020061,3300020061,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4786,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015255,3300015255,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4787,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012995,3300012995,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4788,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003585,3300003585,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4789,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2003000007,2003000007,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4790,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2022920016,2022920016,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4791,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011187,3300011187,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4792,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001114,3300001114,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4793,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012205,3300012205,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4794,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013128,3300013128,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4795,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000620,3300000620,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4796,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005856,3300005856,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4797,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020171,3300020171,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4798,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006012,3300006012,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4799,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012117,3300012117,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4800,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005555,3300005555,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4801,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020018,3300020018,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4802,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000912,3300000912,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4803,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009058,3300009058,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4804,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009445,3300009445,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4805,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009088,3300009088,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4806,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002125,3300002125,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4807,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000166,3300000166,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4808,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012794,3300012794,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4809,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000575,3300000575,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4810,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007681,3300007681,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4811,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009161,3300009161,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4812,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013088,3300013088,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4813,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2140918008,2140918008,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4814,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005347,3300005347,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4815,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009004,3300009004,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4816,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002741,3300002741,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4817,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003782,3300003782,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4818,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005337,3300005337,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4819,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006190,3300006190,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4820,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020180,3300020180,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4821,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000879,3300000879,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4822,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002077,3300002077,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4823,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015354,3300015354,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4824,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006921,3300006921,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4825,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011391,3300011391,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4826,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001523,3300001523,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4827,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006641,3300006641,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4828,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004163,3300004163,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4829,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010430,3300010430,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4830,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005133,3300005133,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4831,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011405,3300011405,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4832,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003489,3300003489,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4833,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015289,3300015289,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4834,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003600,3300003600,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4835,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013391,3300013391,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4836,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020145,3300020145,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4837,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009691,3300009691,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4838,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020228,3300020228,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4839,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010377,3300010377,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4840,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017386,3300017386,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4841,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004098,3300004098,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4842,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019747,3300019747,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4843,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005574,3300005574,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4844,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009550,3300009550,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4845,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002982,3300002982,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4846,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002739,3300002739,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4847,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003389,3300003389,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4848,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009498,3300009498,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4849,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000201,3300000201,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4850,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010149,3300010149,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4851,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018407,3300018407,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4852,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003843,3300003843,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4853,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001022,3300001022,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4854,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2001200004,2001200004,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4855,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007557,3300007557,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4856,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300008085,3300008085,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4857,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017788,3300017788,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4858,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015259,3300015259,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4859,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001050,3300001050,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4860,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2022920019,2022920019,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4861,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003215,3300003215,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4862,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001070,3300001070,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4863,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012096,3300012096,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4864,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012112,3300012112,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4865,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001466,3300001466,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4866,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007642,3300007642,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4867,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010403,3300010403,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4868,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001205,3300001205,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4869,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003649,3300003649,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4870,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003213,3300003213,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4871,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012806,3300012806,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4872,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013006,3300013006,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4873,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009786,3300009786,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4874,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015343,3300015343,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
