taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2522572040	Bacteria	Draft	Hydrocarbon Resource Environments Microbial Communities from Canada and USA	Opitutus terrae N2D	McGill University	2522572040	9458285	8765
2582581262	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfopila aestuarii DSM 18488	DOE Joint Genome Institute (JGI)	2582581262	6065581	5367
641228489	Bacteria	Finished	LAS biofilm Proposal # 0183-051117	Delftia acidovorans SPH-1	DOE Joint Genome Institute (JGI)	641228489	6767514	6146
2636415572	Bacteria	Finished	Desulfuromonas sp. WTL Genome sequencing	Desulfuromonas sp. WTL	University of Minnesota	2636415572	3958620	3606
2667527381	Bacteria	Permanent Draft	Ecological study of filterable microorganisms	Oligoflexus tunisiensis Shr3	Beijing Genomics Institute (BGI)	2667527381	7569109	6463
2767802757	Bacteria	Finished	Explore the evolution of the genetic programs that lead to fruiting body formation in Myxobacteria	Cystobacter fuscus DSM 52655	Max Planck Institute for Terrestrial Microbiology	2767802757	12349744	10085
2540341055	Bacteria	Finished	Candidatus Carsonella ruddii CS	Candidatus Carsonella ruddii CS, Thao2000	Yale University	2540341055	162504	221
2648501251	Bacteria	Finished	Moritella viscosa 06/09/139	Moritella viscosa 06/09/139	University of Tromso	2648501251	5093989	4760
2545555808	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Phaseolibacter flectens ATCC 12775	DOE Joint Genome Institute (JGI)	2545555808	2748442	2526
645058870	Bacteria	Permanent Draft	Verrucomicrobia, 5 species Proposal # 0087-060710	Pedosphaera parvula Ellin514	DOE Joint Genome Institute (JGI)	645058870	7414222	6573
2721755797	Bacteria	Finished	Steroidobacter denitrificans genome sequencing	Steroidobacter denitrificans DSM 18526	Academia Sinica	2721755797	3467246	3150
2645727571	Bacteria	Finished	Labilithrix luteola DSM 27648 genome sequencing	Labilithrix luteola DSM 27648	Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)	2645727571	12191466	10769
2561511172	Bacteria	Finished	Genome analysis of microbes capable of sulfur disproportionation	Desulfocapsa sulfexigens DSM 10523	Max Planck Institute	2561511172	4023512	3589
2770939614	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Otariodibacter oris DSM 23800	DOE Joint Genome Institute (JGI)	2770939614	1997501	1948
2654587720	Bacteria	Finished	Celeribacter marinus IMCC12053 genome sequencing	Celeribacter marinus IMCC12053	Pukyong National University	2654587720	3096705	3150
2521172560	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Stenotrophomonas maltophilia ATCC 19867	DOE Joint Genome Institute (JGI)	2521172560	4424025	4108
2684623295	Bacteria	Permanent Draft	Avena fatua rhizosphere microbial communities from Hopland, California, USA	Rhodoplanes bacterium JGI 031 (contamination screened)	DOE Joint Genome Institute (JGI)	2684623295	1095895	1225
2596583626	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Zoogloea ramigera ATCC 19544	DOE Joint Genome Institute (JGI)	2596583626	6277547	5418
2718217748	Bacteria	Finished	Acetobacteraceae Genome sequencing	Kozakia baliensis DSM 14400	Technical University of Munich	2718217748	3505604	3401
650716003	Bacteria	Finished	Acidithiobacillus caldus SM-1	Acidithiobacillus caldus SM-1	Chinese National Human Genome Center at Shanghai	650716003	3237599	3239
2596583523	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Azomonas agilis DSM 375	DOE Joint Genome Institute (JGI)	2596583523	3276823	3118
2523533612	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Sediminimonas qiaohouensis DSM 21189	DOE Joint Genome Institute (JGI)	2523533612	3554982	3528
2751185665	Bacteria	Finished	Oceanicoccus sagamiensis NBRC 107125 Genome sequencing	Oceanicoccus sagamiensis NBRC 107125	Atmosphere and Ocean Research Institute, The University of Tokyo	2751185665	4472079	4126
2728369408	Bacteria	Finished	Fervidobacterium islandicum AW-1	Fervidobacterium islandicum AW-1	Kyungpook National University	2728369408	2237377	2135
2740891996	Bacteria	Permanent Draft	Genome sequencing of Desulfuromonas acetexigens DSM 1397	Desulfuromonas acetexigens DSM 1397	Aalborg University	2740891996	3681554	3491
2556921014	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Deefgea rivuli DSM 18356	DOE Joint Genome Institute (JGI)	2556921014	3713920	3468
2718218388	Bacteria	Finished	Comparative genomics of disease and non-disease associated Moraxella bovoculi	Moraxella bovoculi 22581	U.S. Department of Agriculture	2718218388	2363171	2415
2630968482	Bacteria	Permanent Draft	Neisseria arctica KH1503 genome sequencing	Neisseria arctica KH1503	University of Alaska Fairbanks	2630968482	2397032	2414
2619619283	Bacteria	Draft	Methanogenic wastewater treatment sludge from a sugar-processing factory	candidate division KSB3 bacterium UASB270		2619619283	8246970	6988
2756170265	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Gilliamella apicola DSM 104097	DOE Joint Genome Institute (JGI)	2756170265	3077047	2829
2524023249	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Luteimonas mephitis DSM 12574	DOE Joint Genome Institute (JGI)	2524023249	3416011	3112
2516653063	Bacteria	Permanent Draft	Revising methanotrophy: a comprehensive genomic probing of the unexpected genetic and metabolic diversity of aerobic methane consuming bacteria.	Methyloferula stellata AR4	DOE Joint Genome Institute (JGI)	2516653063	4235448	4027
2757320852	Bacteria	Finished	Genome sequencing of Vibrionaceae bacterium NSCS20N07D	Vibrionaceae bacterium NSCS20N07D	The Third Institute of Oceanography, Key Laboratory of Marine Biogenetic Resources	2757320852	2593992	2635
2645728125	Bacteria	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	EM3 bacterium JGI MDM2 LHC4sed-1-C16 (contamination screened)	DOE Joint Genome Institute (JGI)	2645728125	347311	376
2675903158	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Jannaschia seohaensis DSM 25227	DOE Joint Genome Institute (JGI)	2675903158	4842958	4692
639633036	Bacteria	Finished	Magnetococcus marinus MC-1	Magnetococcus marinus MC-1	DOE Joint Genome Institute (JGI)	639633036	4719581	3823
2582580855	Bacteria	Permanent Draft	Actibacterium atlanticum 22II-S11-Z10 Genome Sequencing	Actibacterium atlanticum 22II-S11-Z10	Third Institute of Oceanography, State Oceanic Administration	2582580855	3176383	3174
2617270922	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Maritalea mobilis CGMCC 1.7002	DOE Joint Genome Institute (JGI)	2617270922	3467317	3420
2718217752	Bacteria	Finished	Candidatus Xiphinematobacter sp. Idaho Grape Genome sequencing	Candidatus Xiphinematobacter sp. Idaho Grape	Oregon State University	2718217752	915884	868
644736401	Bacteria	Finished	CSP_776821	Rhizobium leguminosarum bv. trifolii WSM1325	DOE Joint Genome Institute (JGI)	644736401	7418122	7292
649633036	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfobulbus propionicus 1pr3, DSM 2032	DOE Joint Genome Institute (JGI)	649633036	3851869	3408
637000130	Bacteria	Finished	Helicobacter acinonychis Sheeba	Helicobacter acinonychis Sheeba	Pennsylvania State University	637000130	1557588	1663
2599185196	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Desulfuromusa kysingii DSM 7343	DOE Joint Genome Institute (JGI)	2599185196	3744894	3406
2693429904	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Rubrimonas cliftonensis DSM 15345	DOE Joint Genome Institute (JGI)	2693429904	4864068	4645
644736349	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfohalobium retbaense HR100, DSM 5692	DOE Joint Genome Institute (JGI)	644736349	2909567	2612
650716015	Bacteria	Finished	Candidatus Midichloria mitochondrii IricVA	Candidatus Midichloria mitochondrii IricVA	University of Milan	650716015	1183732	1248
641522645	Bacteria	Finished	Mn II oxidizing P. putida	Pseudomonas putida GB-1	DOE Joint Genome Institute (JGI)	641522645	6078430	5515
2519103105	Bacteria	Finished	Tistrella mobilis KA081020-065	Tistrella mobilis KA081020-065	University of Hong Kong	2519103105	6513401	5851
640427112	Bacteria	Finished	Dichelobacter nodosus VCS1703A	Dichelobacter nodosus VCS1703A	J. Craig Venter Institute (JCVI)	640427112	1389350	1346
2770939572	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Tahibacter aquaticus DSM 21667	DOE Joint Genome Institute (JGI)	2770939572	7269264	5788
2636416168	Bacteria	Permanent Draft	Enhygromyxa salina strain:DSM 15201 Genome sequencing	Enhygromyxa salina DSM 15201	Institute of Microbial Technology, Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)	2636416168	10435313	8356
639279312	Bacteria	Finished	Rhodopseudomonas palustris, 4 strains	Rhodopseudomonas palustris BisA53	DOE Joint Genome Institute (JGI)	639279312	5505494	4996
2654587567	Bacteria	Permanent Draft	Desulfocarbo indianensis strain:SCBM genome sequencing	Desulfocarbo indianensis SCBM	Indiana University	2654587567	4911458	4465
2517572100	Bacteria	Permanent Draft	Didymococcus colitermitum TAV2	Didymococcus colitermitum TAV2	DOE Joint Genome Institute (JGI)	2517572100	5693399	5105
2556921622	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Terasakiella pusilla DSM 6293	DOE Joint Genome Institute (JGI)	2556921622	4053560	4013
2751185601	Bacteria	Finished	Anaerobic digester sludge microbial communities from Brisbane, Australia	Spirochaetales bacterium Spiro_01	The University of Queensland	2751185601	1597871	1602
2563366500	Bacteria	Finished	Halobacteriovorax marinus SJ	Halobacteriovorax marinus SJ	Wellcome Trust Sanger Institute	2563366500	3437906	3269
2728369691	Bacteria	Permanent Draft	Genome sequencing of Desulfothermus okinawensis JCM 13304	Desulfothermus okinawensis JCM 13304	University of Tokyo	2728369691	2753592	5818
643692052	Bacteria	Finished	Biofuel Production	Tolumonas auensis TA 4, DSM 9187	DOE Joint Genome Institute (JGI)	643692052	3471292	3288
2599185268	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Thiothrix caldifontis DSM 21228	DOE Joint Genome Institute (JGI)	2599185268	3936903	3825
2524023067	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Marinimicrobium agarilyticum DSM 16975	DOE Joint Genome Institute (JGI)	2524023067	4502291	3836
2556793040	Bacteria	Permanent Draft	Trichonympha termite gut microbial communities from Mt. Pinos, Los Padres National Forest, California, USA	Candidatus Adiutrix intracellularis bin1	DOE Joint Genome Institute (JGI)	2556793040	2076491	1575
644736355	Bacteria	Finished	Phytopathogenic Enterobacteria	Dickeya zeae Ech1591	DOE Joint Genome Institute (JGI)	644736355	4813854	4363
2617270770	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Alkalimonas amylolytica CGMCC 1.3430	DOE Joint Genome Institute (JGI)	2617270770	4060055	3713
2770939660	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Halospina denitrificans DSM 15505	DOE Joint Genome Institute (JGI)	2770939660	3318232	3120
649990019	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Succinatimonas hippei YIT 12066	Washington University in St. Louis	649990019	2305942	2223
2506520041	Bacteria	Finished	Sequencing the genomes of six novel denitrifying bacterial isolates from the uranium and nitrate contaminated subsurface at the U.S. DOE Oak Ridge Integrated Field Research Center (OR-IFRC)	Rhodanobacter denitrificans 2APBS1	DOE Joint Genome Institute (JGI)	2506520041	4225490	3962
2590828807	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Prosthecobacter debontii ATCC 700200	DOE Joint Genome Institute (JGI)	2590828807	6292356	5182
2770939548	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Pontivivens insulae DSM 103361	DOE Joint Genome Institute (JGI)	2770939548	3539463	3559
2654588010	Bacteria	Finished	Beggiatoa leptomitiformis D-402 genome sequencing	Beggiatoa leptomitiformis D-402	New England Biolabs	2654588010	4271481	3687
2531839095	Bacteria	Permanent Draft	Alishewanella aestuarii B11	Alishewanella aestuarii B11	Korea University	2531839095	3588054	3454
2574179734	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Ponticoccus litoralis DSM 18986	DOE Joint Genome Institute (JGI)	2574179734	4751756	4439
2687453643	Bacteria	Finished	Genome sequencing of Alteromonas species	Alteromonas addita R10SW13	University Miguel Hernandez	2687453643	4649146	4042
2501533205	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Dethiosulfovibrio peptidovorans SEBR 4207, DSM 11002	DOE Joint Genome Institute (JGI)	2501533205	2576359	2527
2636415419	Bacteria	Finished	Halocynthiibacter arcticus PAMC 20958	Halocynthiibacter arcticus PAMC 20958	Korea Polar Research Institute (KOPRI)	2636415419	4771100	4855
2770939499	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Thioalbus denitrificans DSM 26407	DOE Joint Genome Institute (JGI)	2770939499	4145766	3888
2563366506	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfonatronovibrio hydrogenovorans DSM 9292	DOE Joint Genome Institute (JGI)	2563366506	2939696	2811
2744054781	Bacteria	Permanent Draft	Ectothiorhodospiraceae bacterium XJ16 genome sequencing	Ectothiorhodospiraceae bacterium XJ16	Shandong University	2744054781	1525995	1371
2509601019	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfomonile tiedjei DCB-1, DSM 6799	DOE Joint Genome Institute (JGI)	2509601019	6527027	5664
2711768628	Bacteria	Permanent Draft	Candidatus Methylomirabilis oxyfera	Candidatus Methylomirabilis oxyfera	CEA Genoscope	2711768628	2752854	3125
640963039	Bacteria	Permanent Draft	Caminibacter mediatlanticus TB-2	Caminibacter mediatlanticus TB-2	J. Craig Venter Institute (JCVI)	640963039	1663618	1894
646564516	Bacteria	Finished	Candidatus Puniceispirillum marinum IMCC1322	Candidatus Puniceispirillum marinum IMCC1322	Macrogen	646564516	2753527	2582
2602041567	Bacteria	Permanent Draft	Sandaracinus amylolyticus DSM 53668	Sandaracinus amylolyticus DSM 53668	Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)	2602041567	10102375	8436
